Id,SalePrice
2735,129583.36475691224
2736,134361.5204980479
2737,116716.35681733496
2738,134097.4886901085
2739,149849.828940248
2740,127723.74078153059
2741,134516.58947111195
2742,152515.06454187515
2743,147455.42003314436
2744,153714.35965838187
2745,138564.64304974885
2746,129357.91870307217
2747,137764.1125131728
2748,123875.75771303079
2749,129488.30865441306
2750,127240.68566001605
2751,129683.03847021166
2752,205905.07199136115
2753,161099.64743580477
2754,239613.91813336173
2755,132622.39853882752
2756,96362.30043916586
2757,78397.72258479455
2758,97329.65391654172
2759,156730.03817031672
2760,119684.81848684086
2761,137347.31907253343
2762,135716.12320854288
2763,194495.09510576984
2764,152332.64988058954
2765,284981.78537885984
2766,128164.39152468627
2767,81431.29340021146
2768,122074.98310444894
2769,124461.76875042355
2770,136969.69052605354
2771,113018.86792096349
2772,109944.31201131022
2773,154426.53756210103
2774,125673.98787301361
2775,116383.5080846014
2776,147080.97232143208
2777,141747.73376241894
2778,116884.99044858375
2779,119603.86173726551
2780,94554.43855852449
2781,99341.15981704662
2782,96323.3150606961
2783,95216.04307134707
2784,122010.47589250977
2785,135728.2556109017
2786,76292.77700977257
2787,119209.18048037543
2788,80371.98971600545
2789,171305.4547108352
2790,99618.64211153795
2791,108548.40671905296
2792,65129.20160666457
2793,138349.90629410482
2794,101665.92695928965
2795,117490.69734187779
2796,96533.04121030352
2797,164506.8801492397
2798,113270.03452961758
2799,110463.34106670269
2800,71157.00273037101
2801,104688.24859979334
2802,121709.38943215246
2803,140943.40275157173
2804,137823.15765727372
2805,95440.70959109627
2806,79393.88138974429
2807,154893.91023747297
2808,142629.11483799445
2809,127610.72787319928
2810,121639.19076070025
2811,152067.6811941706
2812,156699.83130609101
2813,145926.5557464721
2814,154456.07854822624
2815,97135.4913084863
2816,212868.20176237484
2817,145424.4922778801
2818,123395.13174599773
2819,188447.5985163889
2820,135154.6890948521
2821,109698.9659728272
2822,186736.1962239928
2823,294012.4223005762
2824,177757.52276589416
2825,159623.95409561362
2826,127580.36919548897
2827,133806.0587897867
2828,201909.73233180726
2829,212056.67016606074
2830,221693.8324930095
2831,187625.75893947278
2832,222402.71867388528
2833,298036.22883343685
2834,207846.2339030271
2835,220559.04212136206
2836,195899.75908874412
2837,167578.90964389732
2838,141124.52873043605
2839,179816.52542734827
2840,204313.14776422677
2841,202194.50598182093
2842,228492.24172501935
2843,151385.9238643562
2844,161506.0944454306
2845,121981.14932117736
2846,205561.6101268269
2847,205143.306508267
2848,200563.7998806392
2849,202212.14424919736
2850,284663.0697583375
2851,213362.33591163173
2852,235717.79554317225
2853,236420.2892316077
2854,138196.25688344962
2855,203409.9806006106
2856,195172.84689615635
2857,191058.32588448928
2858,205443.7262838979
2859,120292.88361998467
2860,127438.24861027644
2861,122905.07055275583
2862,196793.46889182998
2863,123040.31104121346
2864,244623.13982553058
2865,130180.69620955575
2866,145777.55104158437
2867,99510.6244762203
2868,91771.83940021656
2869,113809.96346058902
2870,129889.68244232492
2871,90523.22033365746
2872,59067.62154163757
2873,98648.2155677225
2874,129024.16234748797
2875,108814.35005354094
2876,156977.40838169155
2877,142467.0575254537
2878,150299.22872304622
2879,127224.8372950243
2880,101666.00801341955
2881,134070.27994101957
2882,148873.44600804406
2883,169400.3581653685
2884,200072.7903265968
2885,165704.2502802354
2886,207144.65049291955
2887,101144.59286886244
2888,133576.22879934826
2889,66227.82797893889
2890,83404.87433334909
2891,128553.27475985211
2892,55446.70079278102
2893,98377.05682180588
2894,62633.828221259995
2895,286700.4416768326
2896,273574.5661961115
2897,199942.77674944565
2898,146950.13693333257
2899,219564.74461714714
2900,150822.0322435798
2901,183642.02133860238
2902,182352.8149317201
2903,333118.08412899234
2904,343068.1864001253
2905,87380.67730509254
2906,202305.2972581988
2907,110862.9800311393
2908,130812.30182106339
2909,145846.43518787544
2910,81073.48946655917
2911,84947.27714152755
2912,147691.80283952047
2913,83867.87357356459
2914,81900.43901866252
2915,86505.27889019962
2916,86615.5426046382
2917,155318.92992927454
2918,115245.64888831724
2919,230203.71254419157
